CUST_CODE,TOTAL_SALES,TOTAL_VISIT
CUST0000483557,47.22999999999999,5
CUST0000483822,18.029999999999998,1
CUST0000483902,2126.49,239
CUST0000484065,310.75999999999965,12
CUST0000484388,2424.0399999999927,228
CUST0000484399,2.3,2
CUST0000484967,545.6600000000001,51
CUST0000485050,62.56,1
CUST0000485086,232.45999999999995,8
CUST0000485331,1101.5800000000002,63
CUST0000485726,277.65000000000015,17
CUST0000485753,638.2600000000007,116
CUST0000485988,2827.160000000011,100
CUST0000486257,267.9000000000001,33
CUST0000486332,1038.3000000000009,180
CUST0000486445,15.73,1
CUST0000486885,40.85999999999999,4
CUST0000486923,119.10000000000001,11
CUST0000487114,14.29,2
CUST0000487160,270.6099999999999,35
CUST0000487301,258.87999999999994,62
CUST0000487322,4467.209999999995,627
CUST0000487479,2605.8199999999897,594
CUST0000487603,44.28,7
CUST0000487663,87.57000000000002,13
CUST0000487703,173.60999999999999,2
CUST0000487728,1.94,1
CUST0000487927,75.39999999999999,3
CUST0000488589,17.930000000000003,1
CUST0000488624,3523.9100000000008,280
CUST0000488814,449.22000000000037,47
CUST0000489477,588.7299999999996,53
CUST0000489620,4.86,1
CUST0000489666,136.13000000000002,32
CUST0000489934,500.21000000000043,69
CUST0000490071,1456.0599999999981,203
CUST0000490088,15.330000000000002,6
CUST0000490239,18.26,1
CUST0000490446,440.0000000000001,20
CUST0000490525,196.54999999999984,42
CUST0000490625,2740.3999999999983,311
CUST0000491009,3893.4999999999905,173
CUST0000491025,22.78,13
CUST0000491140,267.1299999999999,33
CUST0000491226,211.21000000000012,17
CUST0000491244,910.5100000000006,70
CUST0000491308,10.72,2
CUST0000491694,2516.239999999973,261
CUST0000491740,1198.6300000000022,80
CUST0000491938,352.83000000000027,15
CUST0000491958,958.0799999999991,174
CUST0000492233,27.38,6
CUST0000492279,1735.5499999999997,128
CUST0000492656,30.880000000000003,10
CUST0000492670,20.699999999999996,2
CUST0000492732,166.50999999999996,14
CUST0000493196,82.96999999999998,3
CUST0000493248,368.85999999999996,44
CUST0000493531,1248.0400000000004,48
CUST0000493564,43.91,1
CUST0000494424,2935.610000000005,147
CUST0000494488,95.01000000000002,15
CUST0000494754,1022.5499999999993,92
CUST0000495027,74.13999999999997,2
CUST0000495431,27.319999999999997,2
CUST0000495556,635.6900000000007,50
CUST0000495595,196.94999999999987,10
CUST0000495649,0.18000000000000002,10
CUST0000495733,103.96000000000001,10
CUST0000495995,57.38000000000001,3
CUST0000496244,173.81999999999988,29
CUST0000496531,1149.7400000000011,131
CUST0000496588,600.8699999999993,76
CUST0000497325,2178.060000000004,90
CUST0000497338,571.1699999999997,91
CUST0000497442,811.3100000000002,41
CUST0000497560,302.27,63
CUST0000497628,5888.200000000053,128
CUST0000497741,31.759999999999998,3
CUST0000497929,791.1700000000006,51
CUST0000498770,3386.6299999999965,200
CUST0000498948,2698.550000000002,224
CUST0000499553,1923.8500000000063,276
CUST0000499555,4226.580000000013,239
CUST0000499735,12.360000000000001,1
CUST0000500211,52.51,3
CUST0000500474,47.199999999999996,12
CUST0000500812,80.94999999999999,21
CUST0000501369,1733.0800000000027,182
CUST0000501713,267.73999999999995,44
CUST0000501747,1976.4000000000008,302
CUST0000501792,8.799999999999999,1
CUST0000502064,666.8800000000006,33
CUST0000502098,744.79,101
CUST0000502858,24.370000000000005,1
CUST0000503217,3.23,1
CUST0000503278,1092.2599999999995,200
CUST0000503299,30.990000000000002,2
CUST0000503754,731.0999999999996,77
CUST0000503973,933.53,67
CUST0000503994,3493.3400000000065,159
CUST0000504248,288.1499999999999,37
CUST0000504392,951.24,174
CUST0000504497,1244.9799999999996,139
CUST0000504695,3055.71000000001,119
CUST0000504706,228.77999999999992,42
CUST0000505045,29.91,4
CUST0000505066,136.86999999999998,21
CUST0000505126,2465.9099999999908,52
CUST0000505515,1146.7100000000048,157
CUST0000506100,1265.4699999999998,256
CUST0000506636,0.88,1
CUST0000506713,2356.890000000001,170
CUST0000506779,83.61999999999999,15
CUST0000506875,55.559999999999995,3
CUST0000506991,1313.7599999999995,96
CUST0000507047,3709.039999999993,319
CUST0000507089,2781.169999999995,125
CUST0000507230,111.39999999999999,16
CUST0000507316,1542.049999999999,54
CUST0000507386,2285.199999999991,151
CUST0000507681,46.0,4
CUST0000507862,626.8599999999999,65
CUST0000507899,9.08,1
CUST0000508390,1633.2599999999968,66
CUST0000508514,873.7300000000004,22
CUST0000508632,560.8299999999998,42
CUST0000508788,389.70000000000005,32
CUST0000509133,277.51000000000005,11
CUST0000509150,2199.0400000000022,279
CUST0000509249,5.38,1
CUST0000509290,5375.409999999985,744
CUST0000509394,444.9100000000006,98
CUST0000509602,744.3900000000008,76
CUST0000510147,115.72999999999998,34
CUST0000510375,1029.390000000001,70
CUST0000510889,33.48,2
CUST0000511074,225.40999999999997,6
CUST0000511194,35.410000000000004,1
CUST0000511388,472.4599999999996,17
CUST0000511527,861.1599999999996,91
CUST0000511779,2730.810000000007,287
CUST0000512238,305.64000000000004,13
CUST0000512383,3243.9399999999996,343
CUST0000512453,418.0199999999998,67
CUST0000512567,20.61,13
CUST0000513008,119.81000000000003,5
CUST0000513103,90.92999999999999,8
CUST0000513193,340.22999999999996,54
CUST0000513226,4322.979999999995,129
CUST0000513470,17.150000000000002,1
CUST0000513829,10.910000000000002,1
CUST0000513962,976.7200000000001,93
CUST0000514177,6217.560000000005,453
CUST0000514601,466.72000000000025,62
CUST0000514903,7.16,1
CUST0000514917,36.99,1
CUST0000515337,138.1,20
CUST0000515740,744.8000000000004,83
CUST0000516122,120.16,4
CUST0000516130,36.31,5
CUST0000516273,83.78,5
CUST0000516635,24.660000000000004,7
CUST0000516705,2463.510000000008,232
CUST0000516995,96.63,9
CUST0000517351,313.6000000000002,35
CUST0000517596,116.64,25
CUST0000517624,93.74999999999996,26
CUST0000517648,580.6699999999985,116
CUST0000517668,5.0200000000000005,1
CUST0000517718,225.89999999999995,20
CUST0000517758,134.04999999999998,7
CUST0000517865,406.2700000000003,23
CUST0000518972,86.41000000000001,2
CUST0000519024,4133.850000000008,140
CUST0000519097,1514.8299999999995,203
CUST0000519294,1764.5099999999984,130
CUST0000519570,44.690000000000005,4
CUST0000519981,575.1700000000003,61
CUST0000520208,19.7,1
CUST0000520211,162.96000000000004,24
CUST0000520310,769.2799999999995,204
CUST0000520373,2646.3600000000156,178
CUST0000520412,6.609999999999999,1
CUST0000520415,2143.0399999999972,158
CUST0000520456,2690.2999999999975,193
CUST0000520619,80.77000000000001,19
CUST0000520652,823.3999999999988,155
CUST0000520823,1505.3400000000029,86
CUST0000520937,107.18000000000006,49
CUST0000521233,555.5799999999994,47
CUST0000521313,1.29,2
CUST0000521438,1250.4700000000003,64
CUST0000521560,327.07999999999987,27
CUST0000521752,159.49999999999994,20
CUST0000522088,26.369999999999997,1
CUST0000522402,34.11,11
CUST0000522632,2419.4900000000007,108
CUST0000523118,1101.0599999999981,188
CUST0000523142,2689.9399999999987,135
CUST0000523158,18.909999999999997,1
CUST0000523249,2699.879999999993,148
CUST0000523300,84.62,17
CUST0000523791,3589.740000000009,152
CUST0000524542,788.4600000000002,28
CUST0000524577,1935.7799999999886,239
CUST0000524835,2570.259999999998,138
CUST0000524891,11.03,3
CUST0000525274,63.349999999999994,19
CUST0000525324,1296.2499999999998,62
CUST0000525866,73.88000000000001,22
CUST0000526081,732.2499999999989,131
CUST0000526114,1528.4899999999946,163
CUST0000526194,128.22,1
CUST0000526506,1022.9599999999983,227
CUST0000527105,7895.709999999993,437
CUST0000527347,133.45,35
CUST0000527535,1872.219999999995,170
CUST0000528394,782.9800000000013,37
CUST0000528451,60.16,1
CUST0000528480,510.0299999999998,145
CUST0000528616,4897.309999999998,226
CUST0000528846,2860.6699999999987,147
CUST0000528875,23.970000000000002,3
CUST0000529305,482.93999999999994,23
CUST0000529313,556.1699999999998,85
CUST0000529423,3307.3100000000045,314
CUST0000529677,3479.34000000001,237
CUST0000530036,17.310000000000002,2
CUST0000530119,3929.3899999999976,178
CUST0000530129,1441.679999999996,109
CUST0000530394,373.22999999999985,7
CUST0000530406,9351.75999999998,433
CUST0000530875,4048.859999999988,96
CUST0000531031,25.479999999999997,2
CUST0000531203,7.05,1
CUST0000531338,928.4199999999984,80
CUST0000531435,616.8100000000004,51
CUST0000531481,3313.3600000000097,173
CUST0000531491,614.2999999999994,13
CUST0000531589,8.5,1
CUST0000531741,1024.2100000000005,129
CUST0000531774,497.6399999999996,30
CUST0000531824,739.8700000000005,92
CUST0000532004,1126.049999999999,95
CUST0000532714,0.39,1
CUST0000532766,10.3,1
CUST0000534245,7657.91000000001,295
CUST0000534323,148.0400000000001,21
CUST0000534546,7.31,1
CUST0000534608,1594.139999999999,96
CUST0000534670,89.93000000000002,9
CUST0000534958,998.3299999999992,54
CUST0000535045,156.23,8
CUST0000535082,219.70000000000005,37
CUST0000535175,1542.009999999996,120
CUST0000535362,4429.050000000008,388
CUST0000535397,4.23,1
CUST0000535622,13.499999999999998,9
CUST0000535926,1744.0099999999998,50
CUST0000536304,1025.3600000000013,246
CUST0000536421,1102.7999999999986,60
CUST0000536422,119.80000000000008,33
CUST0000536633,1725.92,95
CUST0000536710,195.52,4
CUST0000536902,2567.3500000000004,425
CUST0000537006,266.14,40
CUST0000537147,1034.9299999999982,58
CUST0000537313,85.6,6
CUST0000537508,35.370000000000005,9
CUST0000537762,582.2199999999992,153
CUST0000538028,3153.160000000063,541
CUST0000538076,12.799999999999999,2
CUST0000538110,59.68999999999999,13
CUST0000538177,88.74000000000002,26
CUST0000538370,924.5099999999999,125
CUST0000538580,67.35000000000001,20
CUST0000538613,295.92999999999995,41
CUST0000538623,536.6600000000011,62
CUST0000538692,445.3199999999997,296
CUST0000538745,16.6,5
CUST0000539281,836.8299999999995,28
CUST0000539609,71.95000000000002,34
CUST0000540490,156.11000000000007,15
CUST0000540496,13.06,2
CUST0000540675,726.3599999999992,100
CUST0000540703,1391.219999999992,584
CUST0000541126,361.6899999999988,110
CUST0000541287,1122.5499999999995,51
CUST0000541290,525.0900000000001,51
CUST0000541662,2552.570000000001,132
CUST0000541731,127.20000000000003,32
CUST0000541791,3.2299999999999995,1
CUST0000542234,720.8299999999998,82
CUST0000542501,10.59,1
CUST0000542772,503.47000000000054,103
CUST0000543360,27.099999999999998,1
CUST0000543726,740.5400000000008,34
CUST0000543856,114.03,14
CUST0000543889,3014.4599999999973,171
CUST0000543971,39.2,4
CUST0000544094,50.52999999999999,7
CUST0000544286,70.07000000000001,12
CUST0000544383,1418.6899999999894,262
CUST0000544452,251.4299999999998,85
CUST0000544964,353.84000000000026,25
CUST0000545161,940.7200000000004,182
CUST0000545294,3828.729999999978,49
CUST0000545486,98.94000000000004,16
CUST0000545553,31.630000000000003,3
CUST0000545821,3752.949999999993,82
CUST0000545926,118.01000000000002,12
CUST0000545940,51.31999999999999,7
CUST0000546350,1229.12,58
CUST0000547003,173.07000000000002,29
CUST0000547165,1356.6300000000024,102
CUST0000547250,146.67000000000002,14
CUST0000547400,30.250000000000004,5
CUST0000547607,49.11999999999999,15
CUST0000547631,1824.279999999993,121
CUST0000547762,134.07999999999998,32
CUST0000547921,304.03999999999996,70
CUST0000548056,761.2599999999993,49
CUST0000548473,169.23000000000002,23
CUST0000548601,42.089999999999996,9
CUST0000548606,1827.3299999999879,135
CUST0000548875,442.41999999999985,22
CUST0000549120,1888.1199999999951,57
CUST0000549332,28.660000000000004,1
CUST0000549601,5.890000000000001,1
CUST0000549621,174.07999999999993,16
CUST0000549773,197.59000000000003,24
CUST0000549826,337.1400000000001,53
CUST0000550640,2081.7399999999952,252
CUST0000550895,406.089999999999,138
CUST0000550948,4778.28999999999,205
CUST0000551216,122.24000000000002,15
CUST0000551279,148.45,21
CUST0000551617,905.6699999999995,142
CUST0000551656,169.26999999999987,82
CUST0000551973,1386.4899999999989,60
CUST0000552095,230.74000000000004,55
CUST0000552149,62.149999999999984,3
CUST0000552278,75.65,3
CUST0000552346,66.83000000000001,10
CUST0000552553,4.72,1
CUST0000552556,1800.7800000000013,65
CUST0000552628,49.85,1
CUST0000552912,1288.3699999999985,67
CUST0000553751,1144.1499999999971,327
CUST0000554342,19.99,1
CUST0000554420,475.9699999999995,45
CUST0000554451,3564.910000000008,194
CUST0000554500,1161.1699999999998,161
CUST0000554531,418.6400000000001,83
CUST0000554743,917.2400000000004,79
CUST0000554776,24.16,4
CUST0000554969,332.7100000000001,43
CUST0000555011,139.51000000000005,35
CUST0000555247,778.7600000000007,111
CUST0000555393,225.20000000000005,18
CUST0000555528,47.309999999999995,5
CUST0000555784,601.0599999999998,70
CUST0000555791,428.48999999999995,47
CUST0000555858,58.86000000000002,16
CUST0000555929,618.9399999999993,72
CUST0000556279,2454.040000000003,167
CUST0000556584,1902.3799999999967,93
CUST0000556589,31.339999999999996,5
CUST0000556668,6005.340000000018,167
CUST0000556728,643.76,42
CUST0000556820,378.8399999999998,89
CUST0000556890,20.319999999999997,2
CUST0000556920,36.35,1
CUST0000557099,10.88,2
CUST0000557102,1149.7500000000014,64
CUST0000557313,344.67000000000013,26
CUST0000557384,193.24000000000007,19
CUST0000557389,603.9499999999964,151
CUST0000557718,5355.389999999991,87
CUST0000557852,1784.819999999999,199
CUST0000557898,516.0699999999998,27
CUST0000558163,519.3000000000001,10
CUST0000558202,5496.149999999963,458
CUST0000558339,5410.149999999988,624
CUST0000558367,23.550000000000004,2
CUST0000558394,28.37,1
CUST0000558567,6.06,1
CUST0000558717,824.0199999999978,63
CUST0000558853,33.81000000000001,3
CUST0000558880,2430.679999999995,65
CUST0000559052,1269.679999999999,104
CUST0000559360,2444.4100000000003,165
CUST0000559823,250.36000000000004,41
CUST0000559848,1617.1700000000026,84
CUST0000560001,401.65000000000026,40
CUST0000560209,2.81,1
CUST0000560317,252.71999999999983,13
CUST0000560332,174.31999999999996,36
CUST0000560629,18.62,1
CUST0000561099,1088.8400000000026,96
CUST0000561300,1829.2899999999963,252
CUST0000561396,100.92000000000002,4
CUST0000561413,864.0200000000003,45
CUST0000561506,1558.509999999998,161
CUST0000561978,668.4799999999994,110
CUST0000562188,55.34999999999999,23
CUST0000562306,1044.0299999999984,121
CUST0000562468,13.54,4
CUST0000562526,6.1899999999999995,1
CUST0000562569,46.86000000000002,38
CUST0000562821,141.67999999999995,57
CUST0000562988,298.92000000000013,61
CUST0000563076,16.099999999999998,1
CUST0000563161,7.95,1
CUST0000563509,8.87,1
CUST0000563557,56.33999999999999,13
CUST0000563675,1006.1900000000012,198
CUST0000563760,32.84,1
CUST0000563785,124.68999999999997,30
CUST0000564087,11.490000000000002,4
CUST0000564261,0.06,2
CUST0000564400,3319.4499999999957,232
CUST0000564613,140.95,3
CUST0000564620,992.7099999999994,135
CUST0000564834,49.179999999999986,10
CUST0000565188,85.52000000000004,2
CUST0000565377,67.15000000000002,24
CUST0000565426,85.45999999999998,29
CUST0000565865,125.80999999999995,34
CUST0000566123,1335.8399999999997,104
CUST0000566133,3.38,1
CUST0000566259,973.849999999999,195
CUST0000566419,125.63000000000007,17
CUST0000566571,2380.0600000000145,592
CUST0000566691,190.11,29
CUST0000566711,1226.669999999999,75
CUST0000566919,21.839999999999996,1
CUST0000566977,1158.0600000000002,46
CUST0000567102,716.2900000000003,73
CUST0000567162,265.9999999999998,51
CUST0000567295,1570.9900000000007,261
CUST0000567454,221.67999999999995,25
CUST0000568005,1455.1200000000047,64
CUST0000568084,66.49000000000002,5
CUST0000568148,442.5799999999998,115
CUST0000568232,829.2600000000002,17
CUST0000568633,116.00999999999999,9
CUST0000568724,2029.5399999999968,301
CUST0000568818,729.4799999999997,72
CUST0000568930,4512.930000000039,291
CUST0000569214,1077.0000000000005,117
CUST0000569235,27.09,1
CUST0000569300,250.9199999999998,54
CUST0000569377,1000.2300000000002,23
CUST0000569531,1015.3899999999983,109
CUST0000569576,12.52,1
CUST0000569626,65.21,4
CUST0000569812,139.86000000000007,23
CUST0000569835,526.8199999999993,98
CUST0000570003,19.26,1
CUST0000570062,17.220000000000002,2
CUST0000570070,17.850000000000005,3
CUST0000570249,290.8300000000001,10
CUST0000570805,1356.6700000000003,65
CUST0000571077,24.34,13
CUST0000571159,30.009999999999998,4
CUST0000571394,78.60000000000002,19
CUST0000571445,1331.8000000000022,138
CUST0000571697,290.25999999999993,40
CUST0000571753,70.10999999999999,1
CUST0000571830,1453.8499999999995,110
CUST0000571895,69.19999999999999,13
CUST0000572204,52.120000000000005,2
CUST0000572321,367.77999999999963,77
CUST0000572442,1203.2099999999991,40
CUST0000572613,213.35,26
CUST0000573047,1870.1499999999987,225
CUST0000573324,698.3599999999988,59
CUST0000573349,1592.8899999999933,150
CUST0000573587,332.64,3
CUST0000573657,393.16999999999973,32
CUST0000573675,703.4399999999998,29
CUST0000573703,137.67999999999992,15
CUST0000573752,141.52000000000004,22
CUST0000573884,1541.8500000000001,217
CUST0000574199,2600.4899999999884,150
CUST0000574637,2521.09,222
CUST0000574975,162.5399999999999,15
CUST0000575003,903.9400000000032,93
CUST0000575098,1151.9199999999998,189
CUST0000575954,1269.7999999999986,53
CUST0000576033,38.95,3
CUST0000576210,2100.3600000000065,142
CUST0000576401,3.09,1
CUST0000576479,37.23,1
CUST0000576558,165.95999999999995,14
CUST0000577810,249.25000000000009,61
CUST0000577947,1130.0099999999977,162
CUST0000578260,145.19,13
CUST0000578476,540.19,22
CUST0000578661,3308.3699999999994,131
CUST0000578851,3723.5399999999836,299
CUST0000578938,17.01,1
CUST0000579095,222.79999999999976,36
CUST0000579396,502.4700000000003,108
CUST0000579771,1208.5400000000016,54
CUST0000579835,2342.9999999999995,64
CUST0000579898,9.830000000000002,1
CUST0000580080,770.7900000000002,121
CUST0000580148,100.31000000000004,35
CUST0000580333,82.94000000000001,11
CUST0000580999,1626.2200000000003,297
CUST0000581032,1.6600000000000001,1
CUST0000581084,6.130000000000001,1
CUST0000581338,19.320000000000004,1
CUST0000582064,171.84999999999997,28
CUST0000582126,848.690000000001,93
CUST0000582166,2178.770000000001,157
CUST0000582179,1437.35,133
CUST0000582217,1400.4000000000035,112
CUST0000582528,449.0499999999996,46
CUST0000582565,63.49999999999999,16
CUST0000582960,46.919999999999995,1
CUST0000583043,754.9000000000011,104
CUST0000583287,24.279999999999998,2
CUST0000583299,310.01,64
CUST0000583303,17.27,7
CUST0000583524,66.90999999999998,7
CUST0000583570,137.09,30
CUST0000583655,188.95000000000007,42
CUST0000583710,2535.539999999991,183
CUST0000583841,3.92,4
CUST0000583944,11.82,2
CUST0000584170,39.26,1
CUST0000584194,30.490000000000002,1
CUST0000584873,260.9200000000001,11
CUST0000584930,3369.1699999999983,268
CUST0000585013,2842.639999999997,166
CUST0000585638,1890.39,209
CUST0000585874,3603.609999999992,220
CUST0000585963,0.96,1
CUST0000586117,171.12,13
CUST0000586284,652.3300000000003,78
CUST0000586590,204.87999999999982,34
CUST0000586811,4583.580000000011,284
CUST0000587521,1132.1399999999978,266
CUST0000587537,9.49,1
CUST0000587584,2660.0900000000142,414
CUST0000587787,3398.6000000000213,183
CUST0000587903,401.1600000000001,20
CUST0000588050,19.94,1
CUST0000588201,248.43,18
CUST0000588300,857.4300000000014,44
CUST0000588390,3800.990000000008,138
CUST0000588614,1072.5299999999988,154
CUST0000588654,422.57999999999964,39
CUST0000588744,2.63,1
CUST0000588827,587.4600000000007,98
CUST0000589174,68.2,14
CUST0000589225,50.510000000000005,12
CUST0000589449,2186.7099999999996,154
CUST0000589596,1507.0099999999982,162
CUST0000589718,1026.3799999999994,140
CUST0000589724,611.6499999999997,86
CUST0000589818,53.85000000000004,36
CUST0000590174,56.81999999999999,21
CUST0000590182,9.069999999999999,5
CUST0000590320,161.15999999999994,14
CUST0000590653,2297.7200000000003,156
CUST0000591215,245.85999999999953,108
CUST0000591268,7.24,2
CUST0000591488,229.54999999999995,12
CUST0000591774,403.24000000000007,63
CUST0000591919,1723.9800000000007,96
CUST0000592165,2755.6299999999787,82
CUST0000592884,2405.6699999999987,280
CUST0000593365,323.83000000000106,82
CUST0000593659,86.33,15
CUST0000593878,112.08999999999999,16
CUST0000594351,211.71,53
CUST0000594451,43.960000000000015,10
CUST0000594479,26.21,6
CUST0000594668,3041.649999999964,148
CUST0000594701,1215.27,88
CUST0000594734,9.819999999999999,2
CUST0000594823,27.97000000000001,5
CUST0000595140,230.20999999999987,33
CUST0000595333,311.61000000000007,43
CUST0000595380,5793.769999999976,305
CUST0000595400,227.56999999999994,10
CUST0000595430,1695.6599999999983,163
CUST0000595675,3083.370000000052,636
CUST0000595767,287.76000000000005,15
CUST0000596825,434.4699999999997,27
CUST0000596834,11.469999999999999,2
CUST0000597294,1863.8099999999959,67
CUST0000597356,6.96,1
CUST0000597770,3966.1499999999987,127
CUST0000597790,36.63,1
CUST0000598011,2408.059999999998,144
CUST0000598026,1569.489999999999,124
CUST0000598853,12.280000000000001,1
CUST0000599314,46.58000000000002,4
CUST0000599366,163.43000000000004,20
CUST0000599487,19.470000000000002,1
CUST0000600338,1442.1599999999949,235
CUST0000601096,17.549999999999997,1
CUST0000601102,5110.579999999988,599
CUST0000601659,109.03000000000004,18
CUST0000601812,11.69,3
CUST0000602024,1476.0599999999952,184
CUST0000602654,1099.0100000000011,34
CUST0000602766,790.0500000000003,32
CUST0000603155,1427.6599999999994,69
CUST0000603403,383.6700000000005,85
CUST0000603535,93.96999999999998,22
CUST0000603536,2538.4800000000014,153
CUST0000603565,39.64,2
CUST0000603604,1045.2500000000007,97
CUST0000603688,2758.7299999999927,401
CUST0000603772,12.71,1
CUST0000603826,5.28,1
CUST0000604366,529.9599999999998,19
CUST0000604610,339.46,18
CUST0000604900,7.92,1
CUST0000605174,1812.829999999995,154
CUST0000605341,125.05,8
CUST0000605594,51.07999999999998,15
CUST0000605708,163.5,47
CUST0000605952,4.6000000000000005,1
CUST0000606154,52.160000000000004,1
CUST0000606400,700.1900000000013,181
CUST0000606858,122.32,12
CUST0000607068,40.300000000000004,7
CUST0000607616,636.2700000000003,111
CUST0000607766,1840.009999999999,97
CUST0000608508,5772.0000000000755,331
CUST0000608511,2680.790000000002,74
CUST0000608620,6968.420000000047,508
CUST0000608663,22.060000000000002,2
CUST0000609232,12199.700000000013,583
CUST0000609421,2672.7699999999986,138
CUST0000609569,266.3800000000001,26
CUST0000609675,3091.819999999978,618
CUST0000610012,46.79,7
CUST0000610089,2810.180000000005,366
CUST0000610284,93.76,14
CUST0000610382,239.08000000000004,22
CUST0000610428,3017.1800000000103,174
CUST0000610573,294.03999999999996,63
CUST0000610595,1651.8700000000013,167
CUST0000610674,73.85,13
CUST0000610945,31.880000000000003,1
CUST0000611030,888.6100000000007,71
CUST0000611042,1.9300000000000002,1
CUST0000611134,3209.030000000011,258
CUST0000611296,1059.9800000000005,174
CUST0000611481,680.4999999999998,30
CUST0000611695,86.87999999999998,2
CUST0000611821,198.17999999999995,17
CUST0000611895,359.09000000000003,113
CUST0000611953,362.25999999999954,54
CUST0000612210,578.7299999999996,194
CUST0000612267,2773.16,121
CUST0000612371,368.8300000000002,16
CUST0000612480,2.64,1
CUST0000612498,5082.759999999993,67
CUST0000612602,4382.869999999989,239
CUST0000612909,1726.5299999999957,57
CUST0000613005,2.16,1
CUST0000613366,355.6999999999999,38
CUST0000613502,4895.430000000027,261
CUST0000613659,29.55999999999999,1
CUST0000613769,893.34,145
CUST0000614041,24.06,1
CUST0000614175,1396.45,89
CUST0000614278,2125.099999999999,131
CUST0000614343,179.3300000000001,41
CUST0000614846,274.36000000000024,34
CUST0000615196,1890.8900000000008,102
CUST0000615362,150.42000000000002,13
CUST0000615814,328.38000000000017,50
CUST0000615829,1274.8700000000003,276
CUST0000616267,2782.2300000000014,186
CUST0000616432,24.650000000000002,1
CUST0000616650,2933.400000000007,153
CUST0000616695,146.72,9
CUST0000616718,1708.029999999995,146
CUST0000617762,9.48,1
CUST0000618249,97.14000000000006,4
CUST0000618279,88.30000000000001,11
CUST0000618541,11.93,2
CUST0000618726,6.73,1
CUST0000618910,2277.9000000000005,347
CUST0000618985,1655.8500000000026,140
CUST0000619015,78.59999999999997,4
CUST0000619031,5.48,3
CUST0000619072,831.4099999999995,12
CUST0000619787,3386.2699999999923,493
CUST0000620035,195.36999999999995,23
CUST0000620170,4.8100000000000005,1
CUST0000620533,1703.789999999995,111
CUST0000620656,1019.0399999999997,111
CUST0000620786,391.3500000000004,53
CUST0000620867,4696.930000000003,88
CUST0000620921,22.619999999999997,1
CUST0000620929,1879.2700000000013,130
CUST0000621445,683.9000000000002,40
CUST0000621694,142.60000000000008,17
CUST0000621772,4247.660000000003,363
CUST0000621860,2351.5299999999975,136
CUST0000622126,3905.37999999998,385
CUST0000622531,1591.680000000002,141
CUST0000622665,1993.359999999999,225
CUST0000622978,14.580000000000002,1
CUST0000623087,44.45000000000002,9
CUST0000623303,3308.909999999988,187
CUST0000623394,68.72000000000001,9
CUST0000623415,402.4499999999997,84
CUST0000623801,524.88,173
CUST0000623970,6.42,1
CUST0000624170,2213.2899999999986,38
CUST0000624683,1887.589999999996,52
CUST0000624842,1551.7999999999956,191
CUST0000624980,9.86,1
CUST0000625484,173.15999999999997,37
CUST0000625641,46.46,1
CUST0000626587,5.9399999999999995,1
CUST0000626899,2025.3600000000051,182
CUST0000627626,3283.850000000015,280
CUST0000627983,3201.879999999998,188
CUST0000628056,467.22999999999945,86
CUST0000628301,51.33,1
CUST0000628533,736.8299999999997,94
CUST0000628705,578.7900000000001,33
CUST0000628773,1747.750000000005,182
CUST0000628932,14.389999999999999,2
CUST0000629003,152.06,10
CUST0000629332,1726.07,158
CUST0000629569,2331.650000000007,189
CUST0000629704,5431.620000000015,316
CUST0000629728,1628.5599999999993,60
CUST0000629791,1.14,1
CUST0000631020,427.85000000000093,68
CUST0000631445,366.48,33
CUST0000631712,3599.3600000000224,203
CUST0000631798,259.5600000000004,82
CUST0000631856,1624.179999999997,84
CUST0000632050,2042.3500000000022,78
CUST0000632761,556.7199999999998,44
CUST0000633060,12.87,1
CUST0000633336,946.4800000000001,51
CUST0000633360,44.27999999999999,3
CUST0000633407,3222.9999999999945,92
CUST0000633460,1078.039999999999,34
CUST0000633483,194.47999999999985,21
CUST0000633837,22.620000000000005,4
CUST0000633868,65.24,11
CUST0000634199,562.9700000000007,67
CUST0000634671,1905.639999999997,310
CUST0000634693,2158.6700000000005,300
CUST0000634784,3278.599999999996,248
CUST0000634919,2411.16,61
CUST0000635024,516.2099999999999,76
CUST0000635153,377.4899999999999,57
CUST0000635526,1279.740000000006,88
CUST0000635984,3700.0900000000074,215
CUST0000636231,2314.569999999995,71
CUST0000636345,2762.1300000000047,210
CUST0000637084,2470.8799999999896,152
CUST0000637466,130.19999999999993,8
CUST0000637538,12.08,1
CUST0000637566,728.7499999999991,135
CUST0000637775,19.520000000000003,5
CUST0000638188,23.34,3
CUST0000638436,3774.629999999994,346
CUST0000638750,1.04,1
CUST0000638765,10.15,1
CUST0000639103,159.22,31
CUST0000639245,152.83999999999997,5
CUST0000639274,2293.660000000006,173
CUST0000639430,744.0900000000013,120
CUST0000639530,514.1199999999997,90
CUST0000639696,7.52,2
CUST0000639926,481.7399999999998,44
CUST0000640069,130.23000000000005,15
CUST0000640095,1545.3699999999972,264
CUST0000640214,2807.380000000005,184
CUST0000640297,1416.9199999999994,81
CUST0000640304,375.57000000000005,37
CUST0000640695,1175.999999999999,135
CUST0000641059,2150.4199999999905,90
CUST0000641510,839.2099999999998,81
CUST0000641644,1.7400000000000002,1
CUST0000642022,134.53000000000006,13
CUST0000642033,30.9,2
CUST0000642103,600.7800000000007,33
CUST0000642242,540.3599999999998,69
CUST0000642434,3328.930000000019,140
CUST0000642489,1672.0199999999973,127
